"cardId"	"name"	"cardSet"	"type"	"faction"	"rarity"	"health"	"collectible"	"playerClass"	"img"	"imgGold"	"locale"	"cost"	"text"	"flavor"	"artist"	"howToGet"	"howToGetGold"	"mechanics"	"attack"	"inPlayText"	"race"	"durability"	"elite"
"387"	"EX1_620"	"Molten Giant"	"Classic"	"Minion"	NA	"Epic"	"8"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_620.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_620_premium.gif"	"enUS"	"20"	"Costs (1) less for each damage your hero has taken."	"He gets terrible heartburn.  BECAUSE HE IS FULL OF LAVA."	"Glenn Rane"	NA	NA	NA	"8"	NA	NA	NA	NA
"388"	"FP1_020"	"Avenge"	"Naxxramas"	"Spell"	NA	"Common"	NA	"TRUE"	"Paladin"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_020.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_020_premium.gif"	"enUS"	"1"	"<b>Secret:</b> When one of your minions dies, give a random friendly minion +3/+2."	"Several paladins have joined together to deliver justice under the name \"Justice Force\".  Their lawyer talked them out of calling themselves the Justice League."	"Zoltan & Gabor"	"Unlocked in Frostwyrm Lair, in the Naxxramas adventure."	"Crafting unlocked in Frostwyrm Lair, in the Naxxramas adventure."	"Secret"	NA	NA	NA	NA	NA
"389"	"FP1_028"	"Undertaker"	"Naxxramas"	"Minion"	NA	"Common"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_028.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_028_premium.gif"	"enUS"	"1"	"Whenever you summon a minion with <b>Deathrattle</b>, gain +1 Attack."	"In a world where you can run to a spirit healer and resurrect yourself, Undertakers do pretty light business."	"Jonboy Meyers"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	NA	"1"	NA	NA	NA	NA
"390"	"FP1_011"	"Webspinner"	"Naxxramas"	"Minion"	NA	"Common"	"1"	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_011.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_011_premium.gif"	"enUS"	"1"	"<b>Deathrattle:</b> Add a random Beast card to your hand."	"Spider cocoons are like little piñatas!"	"Dan Brereton"	"Unlocked in The Plague Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure."	"Deathrattle"	"1"	NA	"Beast"	NA	NA
"391"	"FP1_001"	"Zombie Chow"	"Naxxramas"	"Minion"	NA	"Common"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_001.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_001_premium.gif"	"enUS"	"1"	"<b>Deathrattle:</b> Restore 5 Health to the enemy hero."	"Zombie.  It's what's for dinner."	"E. M. Gist"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	"Deathrattle"	"2"	NA	NA	NA	NA
"392"	"FP1_003"	"Echoing Ooze"	"Naxxramas"	"Minion"	NA	"Epic"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_003.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_003_premium.gif"	"enUS"	"2"	"<b>Battlecry:</b> Summon an exact copy of this minion at the end of the turn."	"OOZE... Ooze... Ooze... (ooze...)"	"Eric Browning"	"Unlocked in Frostwyrm Lair, in the Naxxramas adventure."	"Crafting unlocked in Frostwyrm Lair, in the Naxxramas adventure."	"Battlecry"	"1"	NA	NA	NA	NA
"393"	"FP1_002"	"Haunted Creeper"	"Naxxramas"	"Minion"	NA	"Common"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_002.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_002_premium.gif"	"enUS"	"2"	"<b>Deathrattle:</b> Summon two 1/1 Spectral Spiders."	"Arachnofauxbia: Fear of fake spiders."	"Jeremy Cranford"	"Unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Deathrattle"	"1"	NA	"Beast"	NA	NA
"394"	"FP1_004"	"Mad Scientist"	"Naxxramas"	"Minion"	NA	"Common"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_004.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_004_premium.gif"	"enUS"	"2"	"<b>Deathrattle:</b> Put a <b>Secret</b> from your deck into the battlefield."	"His mother wanted him to be a mage or a warlock, but noooooooo, he had to go and be a scientist like his father."	"James Ryman"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	"Deathrattle"	"2"	NA	NA	NA	NA
"395"	"FP1_017"	"Nerub'ar Weblord"	"Naxxramas"	"Minion"	NA	"Common"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_017.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_017_premium.gif"	"enUS"	"2"	"Minions with <b>Battlecry</b> cost (2) more."	"Weblords spend all day making giant trampoline parks."	"Alex Horley Orlandelli"	"Unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Aura"	"1"	NA	NA	NA	NA
"396"	"FP1_007"	"Nerubian Egg"	"Naxxramas"	"Minion"	NA	"Rare"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_007.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_007_premium.gif"	"enUS"	"2"	"<b>Deathrattle:</b> Summon a 4/4 Nerubian."	"Eggs are a good source of protein and Nerubians."	"Justin Thavirat"	"Unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Deathrattle"	"0"	NA	NA	NA	NA
"397"	"FP1_025"	"Reincarnate"	"Naxxramas"	"Spell"	NA	"Common"	NA	"TRUE"	"Shaman"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_025.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_025_premium.gif"	"enUS"	"2"	"Destroy a minion, then return it to life with full Health."	"It's like birth, except you're an adult and you were just dead a second ago."	"Dan Scott"	"Unlocked in The Military Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Military Quarter, in the Naxxramas adventure."	NA	NA	NA	NA	NA	NA
"398"	"FP1_024"	"Unstable Ghoul"	"Naxxramas"	"Minion"	NA	"Common"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_024.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_024_premium.gif"	"enUS"	"2"	"<b>Taunt</b>. <b>Deathrattle:</b> Deal 1 damage to all minions."	"Filling your Ghouls with Rocket Fuel is all the rage at Necromancer school."	"Mike Nicholson"	"Unlocked in The Plague Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure."	"Taunt"	"1"	NA	NA	NA	NA
"399"	"FP1_029"	"Dancing Swords"	"Naxxramas"	"Minion"	NA	"Common"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_029.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_029_premium.gif"	"enUS"	"3"	"<b>Deathrattle:</b> Your opponent draws a card."	"They like to dance to reggae."	"Jon McConnell"	"Unlocked in The Military Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Military Quarter, in the Naxxramas adventure."	"Deathrattle"	"4"	NA	NA	NA	NA
"400"	"FP1_023"	"Dark Cultist"	"Naxxramas"	"Minion"	NA	"Common"	"4"	"TRUE"	"Priest"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_023.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_023_premium.gif"	"enUS"	"3"	"<b>Deathrattle:</b> Give a random friendly minion +3 Health."	"The Cult of the Damned has found it's best not to mention their name when recruiting new cultists."	"Phroilan Gardner"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	"Deathrattle"	"3"	NA	NA	NA	NA
"401"	"FP1_009"	"Deathlord"	"Naxxramas"	"Minion"	NA	"Rare"	"8"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_009.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_009_premium.gif"	"enUS"	"3"	"<b>Taunt. Deathrattle:</b> Your opponent puts a minion from their deck into the battlefield."	"\"Rise from your grave!\" - Kel'Thuzad"	"Ben Olson"	"Unlocked in The Military Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Military Quarter, in the Naxxramas adventure."	"Taunt"	"2"	NA	NA	NA	NA
"402"	"FP1_018"	"Duplicate"	"Naxxramas"	"Spell"	NA	"Common"	NA	"TRUE"	"Mage"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_018.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_018_premium.gif"	"enUS"	"3"	"<b>Secret:</b> When a friendly minion dies, put 2 copies of it into your hand."	"The one time when duping cards won't get your account banned!"	"Alex Garner"	"Unlocked in The Plague Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure."	"Secret"	NA	NA	NA	NA	NA
"403"	"FP1_005"	"Shade of Naxxramas"	"Naxxramas"	"Minion"	NA	"Epic"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_005.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_005_premium.gif"	"enUS"	"3"	"<b>Stealth.</b> At the start of your turn, gain +1/+1."	"The Shades of Naxxramas <i>hate</i> the living. They even have a slur they use to refer them: <i>Livers</i>."	"Ittoku Seta"	"Unlocked in Frostwyrm Lair, in the Naxxramas adventure."	"Crafting unlocked in Frostwyrm Lair, in the Naxxramas adventure."	"Stealth"	"2"	NA	NA	NA	NA
"404"	"FP1_027"	"Stoneskin Gargoyle"	"Naxxramas"	"Minion"	NA	"Common"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_027.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_027_premium.gif"	"enUS"	"3"	"At the start of your turn, restore this minion to full Health."	"Stoneskin Gargoyles love freeze tag."	"Matt Smith"	"Unlocked in The Plague Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure."	NA	"1"	NA	NA	NA	NA
"405"	"FP1_026"	"Anub'ar Ambusher"	"Naxxramas"	"Minion"	NA	"Common"	"5"	"TRUE"	"Rogue"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_026.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_026_premium.gif"	"enUS"	"4"	"<b>Deathrattle:</b> Return a random friendly minion to your hand."	"Originally he was called \"Anub'ar Guy who bounces a guy back to your hand\", but it lacked a certain zing."	"Nate Bowden"	"Unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Deathrattle"	"5"	NA	NA	NA	NA
"406"	"FP1_031"	"Baron Rivendare"	"Naxxramas"	"Minion"	NA	"Legendary"	"7"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_031.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_031_premium.gif"	"enUS"	"4"	"Your minions trigger their <b>Deathrattles</b> twice."	"There used to be five Horsemen but one of them left because a job opened up in the deadmines and the benefits were better."	"Ralph Horsley"	"Unlocked in The Military Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Military Quarter, in the Naxxramas adventure."	"Aura"	"1"	NA	NA	NA	"TRUE"
"407"	"FP1_021"	"Death's Bite"	"Naxxramas"	"Weapon"	NA	"Common"	NA	"TRUE"	"Warrior"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_021.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_021_premium.gif"	"enUS"	"4"	"<b>Deathrattle:</b> Deal 1 damage to all minions."	"\"Take a bite outta Death.\" - McScruff the Deathlord"	"Jim Nelson"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	"Deathrattle"	"4"	NA	NA	"2"	NA
"408"	"FP1_019"	"Poison Seeds"	"Naxxramas"	"Spell"	NA	"Common"	NA	"TRUE"	"Druid"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_019.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_019_premium.gif"	"enUS"	"4"	"Destroy all minions and summon 2/2 Treants to replace them."	"\"Poisonseed Bagel\" is the least popular bagel at McTiggin's Druidic Bagel Emporium."	"Brian Despain"	"Unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure."	NA	NA	NA	NA	NA	NA
"409"	"FP1_022"	"Voidcaller"	"Naxxramas"	"Minion"	NA	"Common"	"4"	"TRUE"	"Warlock"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_022.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_022_premium.gif"	"enUS"	"4"	"<b>Deathrattle:</b> Put a random Demon from your hand into the battlefield."	"\"Void!  Here, void!  Here, buddy!\""	"Robb Shoberg"	"Unlocked in The Military Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Military Quarter, in the Naxxramas adventure."	"Deathrattle"	"3"	NA	"Demon"	NA	NA
"410"	"FP1_016"	"Wailing Soul"	"Naxxramas"	"Minion"	NA	"Rare"	"5"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_016.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_016_premium.gif"	"enUS"	"4"	"<b>Battlecry: Silence</b> your other minions."	"This soul just <i>wails</i> on you. Dang, soul, let up already."	"Glenn Rane"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	"Battlecry"	"3"	NA	NA	NA	NA
"411"	"FP1_015"	"Feugen"	"Naxxramas"	"Minion"	NA	"Legendary"	"7"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_015.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_015_premium.gif"	"enUS"	"5"	"<b>Deathrattle:</b> If Stalagg also died this game, summon Thaddius."	"Feugen is sad because everyone likes Stalagg better."	"Dany Orizio"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	"Deathrattle"	"4"	NA	NA	NA	"TRUE"
"412"	"FP1_030"	"Loatheb"	"Naxxramas"	"Minion"	NA	"Legendary"	"5"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_030.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_030_premium.gif"	"enUS"	"5"	"<b>Battlecry:</b> Enemy spells cost (5) more next turn."	"Loatheb used to be a simple Bog Beast.  This is why we need stricter regulations on mining and agriculture."	"Samwise"	"Unlocked in The Plague Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure."	"Battlecry"	"5"	NA	NA	NA	"TRUE"
"413"	"FP1_012"	"Sludge Belcher"	"Naxxramas"	"Minion"	NA	"Rare"	"5"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_012.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_012_premium.gif"	"enUS"	"5"	"<b>Taunt.
Deathrattle:</b> Summon a 1/2 Slime with <b>Taunt</b>."	"DO NOT GIVE HIM A ROOT BEER."	"Nate Bowden"	"Unlocked in The Plague Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure."	"Taunt"	"3"	NA	NA	NA	NA
"414"	"FP1_008"	"Spectral Knight"	"Naxxramas"	"Minion"	NA	"Common"	"6"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_008.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_008_premium.gif"	"enUS"	"5"	"Can't be targeted by spells or Hero Powers."	"What do Faerie Dragons and Spectral Knights have in common?  They both love pasta!"	"Chris Rahn"	"Unlocked in The Military Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Military Quarter, in the Naxxramas adventure."	NA	"4"	NA	NA	NA	NA
"415"	"FP1_014"	"Stalagg"	"Naxxramas"	"Minion"	NA	"Legendary"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_014.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_014_premium.gif"	"enUS"	"5"	"<b>Deathrattle:</b> If Feugen also died this game, summon Thaddius."	"Stalagg want to write own flavor text.  \"STALAGG AWESOME!\""	"Dany Orizio"	"Unlocked in The Construct Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Construct Quarter, in the Naxxramas adventure."	"Deathrattle"	"7"	NA	NA	NA	"TRUE"
"416"	"FP1_010"	"Maexxna"	"Naxxramas"	"Minion"	NA	"Legendary"	"8"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_010.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_010_premium.gif"	"enUS"	"6"	"Destroy any minion damaged by this minion."	"Maexxna gets super mad when people introduce her as \"Maxina\" or \"Maxxy\"."	"Howard Lyon"	"Unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure."	"Poisonous"	"2"	NA	"Beast"	NA	"TRUE"
"417"	"FP1_013"	"Kel'Thuzad"	"Naxxramas"	"Minion"	NA	"Legendary"	"8"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/FP1_013.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/FP1_013_premium.gif"	"enUS"	"8"	"At the end of each turn, summon all friendly minions that died this turn."	"Kel'Thuzad could not resist the call of the Lich King. Even when it's just a robo-call extolling the Lich King's virtues."	"Chris Robinson"	"Unlocked in Frostwyrm Lair, in the Naxxramas adventure."	"Crafting unlocked in Frostwyrm Lair, in the Naxxramas adventure."	NA	"6"	NA	NA	NA	"TRUE"
"418"	"GVG_093"	"Target Dummy"	"Goblins vs Gnomes"	"Minion"	NA	"Rare"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_093.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_093_premium.gif"	"enUS"	"0"	"<b>Taunt</b>"	"The engineering equivalent of a \"Kick Me\" sticker."	"Matt Dixon"	NA	NA	"Taunt"	"0"	NA	"Mech"	NA	NA
"419"	"GVG_082"	"Clockwork Gnome"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"1"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_082.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_082_premium.gif"	"enUS"	"1"	"<b>Deathrattle:</b> Add a <b>Spare Part</b> card to your hand."	"Clockwork gnomes are always asking what time it is."	"Matt Dixon"	NA	NA	"Deathrattle"	"2"	NA	"Mech"	NA	NA
"420"	"GVG_013"	"Cogmaster"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_013.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_013_premium.gif"	"enUS"	"1"	"Has +2 Attack while you have a Mech."	"After a while, you don't see the cogs and sprockets. All you see is a robot, a spider tank, a deathray..."	"Trent Kaniuga"	NA	NA	"Aura"	"1"	NA	NA	NA	NA
"421"	"GVG_012"	"Light of the Naaru"	"Goblins vs Gnomes"	"Spell"	NA	"Rare"	NA	"TRUE"	"Priest"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_012.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_012_premium.gif"	"enUS"	"1"	"Restore #3 Health. If the target is still damaged, summon a Lightwarden."	"\"Light it up!\" - Command given to both Lightwardens and Goblins holding Flamecannons."	"Jesper Ejsing"	NA	NA	NA	NA	NA	NA	NA	NA
"422"	"GVG_009"	"Shadowbomber"	"Goblins vs Gnomes"	"Minion"	NA	"Epic"	"1"	"TRUE"	"Priest"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_009.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_009_premium.gif"	"enUS"	"1"	"<b>Battlecry:</b> Deal 3 damage to each hero."	"Shadowbomber does her job, but she's kind of phoning it in at this point."	"Matt Dixon"	NA	NA	"Battlecry"	"2"	NA	NA	NA	NA
"423"	"GVG_051"	"Warbot"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"3"	"TRUE"	"Warrior"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_051.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_051_premium.gif"	"enUS"	"1"	"<b>Enrage:</b> +1 Attack."	"Mass production of warbots was halted when it was discovered that they were accidentally being produced at \"sample size.\""	"Tyler Walpole"	NA	NA	"Enrage"	"1"	NA	"Mech"	NA	NA
"424"	"GVG_085"	"Annoy-o-Tron"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_085.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_085_premium.gif"	"enUS"	"2"	"<b>Taunt</b>
<b>Divine Shield</b>"	"The inventor of the Annoy-o-Tron was immediately expelled from Tinkerschool, Tinkertown, and was eventually exiled from the Eastern Kingdoms altogether."	"Matt Dixon"	NA	NA	"Taunt"	"1"	NA	"Mech"	NA	NA
"425"	"GVG_030"	"Anodized Robo Cub"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"2"	"TRUE"	"Druid"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_030.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_030_premium.gif"	"enUS"	"2"	"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health."	"It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE"	"Eva Widermann"	NA	NA	"Taunt"	"2"	NA	"Mech"	NA	NA
"426"	"GVG_017"	"Call Pet"	"Goblins vs Gnomes"	"Spell"	NA	"Rare"	NA	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_017.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_017_premium.gif"	"enUS"	"2"	"Draw a card.
If it's a Beast, it costs (4) less."	"Real hunters tame hungry crabs."	"E.M. Gist"	NA	NA	NA	NA	NA	NA	NA	NA
"427"	"GVG_038"	"Crackle"	"Goblins vs Gnomes"	"Spell"	NA	"Common"	NA	"TRUE"	"Shaman"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_038.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_038_premium.gif"	"enUS"	"2"	"Deal $3-$6 damage. <b>Overload:</b> (1)"	"Snap! This card! Pop!"	"Warren Mahy"	NA	NA	"Overload"	NA	NA	NA	NA	NA
"428"	"GVG_015"	"Darkbomb"	"Goblins vs Gnomes"	"Spell"	NA	"Common"	NA	"TRUE"	"Warlock"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_015.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_015_premium.gif"	"enUS"	"2"	"Deal $3 damage."	"If you're looking to make an \"Emo\" deck, this card is perfect!"	"Jeff Haynie"	NA	NA	NA	NA	NA	NA	NA	NA
"429"	"GVG_076"	"Explosive Sheep"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"1"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_076.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_076_premium.gif"	"enUS"	"2"	"<b>Deathrattle:</b> Deal 2 damage to all minions."	"How is this supposed to work?  Your enemies think, \"<i>Hey!</i> Cute sheep!\" and run over to cuddle it?"	"Ralph Horsley"	NA	NA	"Deathrattle"	"1"	NA	"Mech"	NA	NA
"430"	"GVG_026"	"Feign Death"	"Goblins vs Gnomes"	"Spell"	NA	"Epic"	NA	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_026.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_026_premium.gif"	"enUS"	"2"	"Trigger all <b>Deathrattles</b> on your minions."	"The hardest part about doing a \"Feign Death\" convincingly is learning how to make the right smell. It takes a lot of commitment."	"Luca Zontini"	NA	NA	NA	NA	NA	NA	NA	NA
"431"	"GVG_001"	"Flamecannon"	"Goblins vs Gnomes"	"Spell"	NA	"Common"	NA	"TRUE"	"Mage"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_001.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_001_premium.gif"	"enUS"	"2"	"Deal $4 damage to a random enemy minion."	"Calling something a flamecannon really doesn't do much to distinguish it from other goblin devices."	"Mauricio Herrera"	NA	NA	NA	NA	NA	NA	NA	NA
"432"	"GVG_081"	"Gilblin Stalker"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_081.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_081_premium.gif"	"enUS"	"2"	"<b>Stealth</b>"	"\"Shhh, I think I hear something.\"

\"Ah, it's probably nothing.\" - Every Henchman"	"Seamus Gallagher"	NA	NA	"Stealth"	"2"	NA	NA	NA	NA
"433"	"GVG_043"	"Glaivezooka"	"Goblins vs Gnomes"	"Weapon"	NA	"Common"	NA	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_043.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_043_premium.gif"	"enUS"	"2"	"<b>Battlecry:</b> Give a random friendly minion +1 Attack."	"For the times when a regular bazooka just isn't enough."	"Gino Whitehall"	NA	NA	"Battlecry"	"2"	NA	NA	"2"	NA
"434"	"GVG_023"	"Goblin Auto-Barber"	"Goblins vs Gnomes"	"Minion"	NA	"Common"	"2"	"TRUE"	"Rogue"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GVG_023.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GVG_023_premium.gif"	"enUS"	"2"	"<b>Battlecry</b>: Give your weapon +1 Attack."	"This guy is excellent at adjusting your haircut and/or height."	"Zolton Boros"	NA	NA	"Battlecry"	"3"	NA	"Mech"	NA	NA
